PlayerID,PlayerName,PlayerRating,PlayerPOS,PAC,SHO,PAS,DRI,DEF,PHY,PlayerIMG,ClubIMG,CountryIMG
6966,Manu Sánchez,67,RB,73,34,52,60,64,60,https://futhead.cursecdn.com/static/img/21/players/251642.png,https://futhead.cursecdn.com/static/img/21/clubs/112516.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
6967,Mohamed Réda Halaimia,67,RB,73,27,51,55,65,69,https://futhead.cursecdn.com/static/img/21/players/251155.png,https://futhead.cursecdn.com/static/img/21/clubs/675.png,https://futhead.cursecdn.com/static/img/21/nations/97.png
6968,Deni Hočko,67,CM,62,55,66,68,61,61,https://futhead.cursecdn.com/static/img/21/players/250857.png,https://futhead.cursecdn.com/static/img/21/clubs/111560.png,https://futhead.cursecdn.com/static/img/21/nations/15.png
6969,Marian Pleașcă,67,RB,72,52,55,58,64,63,https://futhead.cursecdn.com/static/img/21/players/247969.png,https://futhead.cursecdn.com/static/img/21/clubs/110750.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
6970,Ibrahima Camará,67,CDM,62,45,54,61,66,71,https://futhead.cursecdn.com/static/img/21/players/247288.png,https://futhead.cursecdn.com/static/img/21/clubs/1900.png,https://futhead.cursecdn.com/static/img/21/nations/118.png
6971,Pedro Pelágio,67,CM,63,60,68,69,51,62,https://futhead.cursecdn.com/static/img/21/players/246866.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
6972,Ivan Lakićević,67,RB,65,42,59,62,66,67,https://futhead.cursecdn.com/static/img/21/players/244339.png,https://futhead.cursecdn.com/static/img/21/clubs/110556.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
6973,Pejiño,67,LM,67,60,64,70,36,44,https://futhead.cursecdn.com/static/img/21/players/242489.png,https://futhead.cursecdn.com/static/img/21/clubs/472.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
6974,David Sualehe,67,LB,66,47,54,61,67,74,https://futhead.cursecdn.com/static/img/21/players/242480.png,https://futhead.cursecdn.com/static/img/21/clubs/1892.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
6975,Rafael Barbosa,67,CAM,76,55,64,74,30,48,https://futhead.cursecdn.com/static/img/21/players/242389.png,https://futhead.cursecdn.com/static/img/21/clubs/112516.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
6976,Anas Ouahim,67,RM,74,56,61,74,36,54,https://futhead.cursecdn.com/static/img/21/players/241741.png,https://futhead.cursecdn.com/static/img/21/clubs/110178.png,https://futhead.cursecdn.com/static/img/21/nations/129.png
6977,Alberto Contrera,67,CAM,73,63,71,67,44,67,https://futhead.cursecdn.com/static/img/21/players/240292.png,https://futhead.cursecdn.com/static/img/21/clubs/114575.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
6978,Matheus,67,CB,44,44,56,50,66,74,https://futhead.cursecdn.com/static/img/21/players/240122.png,https://futhead.cursecdn.com/static/img/21/clubs/230.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
6979,Ricardo Mangas,67,LWB,68,36,53,65,66,68,https://futhead.cursecdn.com/static/img/21/players/240020.png,https://futhead.cursecdn.com/static/img/21/clubs/1898.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
6980,Samba Camara,67,CB,63,39,51,52,65,77,https://futhead.cursecdn.com/static/img/21/players/233643.png,https://futhead.cursecdn.com/static/img/21/clubs/101041.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
6981,Kristiyan Malinov,67,CDM,73,55,58,61,63,63,https://futhead.cursecdn.com/static/img/21/players/233544.png,https://futhead.cursecdn.com/static/img/21/clubs/100087.png,https://futhead.cursecdn.com/static/img/21/nations/9.png
6982,Nahuel Molina,67,RB,74,35,58,63,62,68,https://futhead.cursecdn.com/static/img/21/players/233084.png,https://futhead.cursecdn.com/static/img/21/clubs/55.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
6983,Ramiro Ballivián,67,RW,73,61,57,69,63,67,https://futhead.cursecdn.com/static/img/21/players/228741.png,https://futhead.cursecdn.com/static/img/21/clubs/110974.png,https://futhead.cursecdn.com/static/img/21/nations/53.png
6984,Gustavo Dulanto,67,CB,48,37,43,47,67,79,https://futhead.cursecdn.com/static/img/21/players/228733.png,https://futhead.cursecdn.com/static/img/21/clubs/1898.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
6985,Adam Karabec,67,CAM,72,60,65,71,35,54,https://futhead.cursecdn.com/static/img/21/players/256970.png,https://futhead.cursecdn.com/static/img/21/clubs/267.png,https://futhead.cursecdn.com/static/img/21/nations/12.png
6986,Erik Jirka,67,RM,80,57,62,62,33,66,https://futhead.cursecdn.com/static/img/21/players/255699.png,https://futhead.cursecdn.com/static/img/21/clubs/110069.png,https://futhead.cursecdn.com/static/img/21/nations/43.png
6987,Dimitar Velkovski,67,LB,69,51,59,63,63,66,https://futhead.cursecdn.com/static/img/21/players/255505.png,https://futhead.cursecdn.com/static/img/21/clubs/1750.png,https://futhead.cursecdn.com/static/img/21/nations/9.png
6988,Sofiane Bendebka,67,CM,74,59,64,70,54,64,https://futhead.cursecdn.com/static/img/21/players/255487.png,https://futhead.cursecdn.com/static/img/21/clubs/112390.png,https://futhead.cursecdn.com/static/img/21/nations/97.png
6989,Keiya Sento,67,RM,67,63,67,68,47,52,https://futhead.cursecdn.com/static/img/21/players/254902.png,https://futhead.cursecdn.com/static/img/21/clubs/101151.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
6990,Kengo Kitazume,67,RB,70,54,62,64,64,71,https://futhead.cursecdn.com/static/img/21/players/254874.png,https://futhead.cursecdn.com/static/img/21/clubs/101145.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
6991,Danilo Santacruz,67,CAM,66,64,58,72,30,50,https://futhead.cursecdn.com/static/img/21/players/254701.png,https://futhead.cursecdn.com/static/img/21/clubs/112671.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
6992,Jan Thielmann,67,RM,73,66,61,68,25,58,https://futhead.cursecdn.com/static/img/21/players/254660.png,https://futhead.cursecdn.com/static/img/21/clubs/31.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
6993,Melvin Bard,67,LB,76,47,60,69,62,65,https://futhead.cursecdn.com/static/img/21/players/254548.png,https://futhead.cursecdn.com/static/img/21/clubs/66.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
6994,Kevin Peralta,67,RB,77,45,59,64,63,63,https://futhead.cursecdn.com/static/img/21/players/254422.png,https://futhead.cursecdn.com/static/img/21/clubs/111331.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
6995,Jhon Espinoza,67,RB,74,40,56,61,65,66,https://futhead.cursecdn.com/static/img/21/players/254211.png,https://futhead.cursecdn.com/static/img/21/clubs/110987.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
6996,Gregori Anangonó,67,RB,62,52,60,66,65,74,https://futhead.cursecdn.com/static/img/21/players/254210.png,https://futhead.cursecdn.com/static/img/21/clubs/110987.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
6997,Alexander Alvarado,67,LM,75,58,61,67,35,68,https://futhead.cursecdn.com/static/img/21/players/254206.png,https://futhead.cursecdn.com/static/img/21/clubs/110987.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
6998,Alexis Blanco,67,ST,69,64,52,68,47,73,https://futhead.cursecdn.com/static/img/21/players/254071.png,https://futhead.cursecdn.com/static/img/21/clubs/110989.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
6999,Yvo Calleros,67,RM,84,50,64,65,41,66,https://futhead.cursecdn.com/static/img/21/players/254066.png,https://futhead.cursecdn.com/static/img/21/clubs/114024.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7000,Juan Acosta,67,RB,77,39,57,65,63,65,https://futhead.cursecdn.com/static/img/21/players/253886.png,https://futhead.cursecdn.com/static/img/21/clubs/101110.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7001,Gary Correa,67,LM,70,60,64,68,42,68,https://futhead.cursecdn.com/static/img/21/players/253866.png,https://futhead.cursecdn.com/static/img/21/clubs/114598.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7002,Enmanuel Páucar,67,CDM,69,60,64,57,64,69,https://futhead.cursecdn.com/static/img/21/players/253811.png,https://futhead.cursecdn.com/static/img/21/clubs/114598.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7003,Carlos Neumann,67,ST,67,67,62,66,36,65,https://futhead.cursecdn.com/static/img/21/players/253571.png,https://futhead.cursecdn.com/static/img/21/clubs/114511.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
7004,Jefferson Collazos,67,ST,71,65,50,64,23,64,https://futhead.cursecdn.com/static/img/21/players/253561.png,https://futhead.cursecdn.com/static/img/21/clubs/114598.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
7005,Angel Pérez,67,RB,71,33,47,64,64,64,https://futhead.cursecdn.com/static/img/21/players/253533.png,https://futhead.cursecdn.com/static/img/21/clubs/114582.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7006,Jorge Bazán,67,LW,83,57,59,70,31,51,https://futhead.cursecdn.com/static/img/21/players/253526.png,https://futhead.cursecdn.com/static/img/21/clubs/114511.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7007,Jeison Chalá,67,RW,75,62,63,67,32,65,https://futhead.cursecdn.com/static/img/21/players/253364.png,https://futhead.cursecdn.com/static/img/21/clubs/114581.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
7008,Matías de los Santos,67,CDM,80,54,62,60,62,79,https://futhead.cursecdn.com/static/img/21/players/253279.png,https://futhead.cursecdn.com/static/img/21/clubs/101110.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7009,Jean Rosso,67,RB,71,46,57,61,64,58,https://futhead.cursecdn.com/static/img/21/players/253262.png,https://futhead.cursecdn.com/static/img/21/clubs/111326.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7010,Sebastián Cáceres,67,CB,64,37,53,56,66,74,https://futhead.cursecdn.com/static/img/21/players/253257.png,https://futhead.cursecdn.com/static/img/21/clubs/1879.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7011,Rodney Redes,67,LW,75,62,64,69,49,63,https://futhead.cursecdn.com/static/img/21/players/253250.png,https://futhead.cursecdn.com/static/img/21/clubs/111329.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
7012,Rodrigo Bogarín,67,RM,73,53,63,68,21,65,https://futhead.cursecdn.com/static/img/21/players/253241.png,https://futhead.cursecdn.com/static/img/21/clubs/111008.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
7013,Ronald Araujo,67,CB,61,30,50,48,66,68,https://futhead.cursecdn.com/static/img/21/players/253163.png,https://futhead.cursecdn.com/static/img/21/clubs/241.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7014,Adil Aouchiche,67,CM,69,60,68,72,55,57,https://futhead.cursecdn.com/static/img/21/players/253102.png,https://futhead.cursecdn.com/static/img/21/clubs/1819.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7015,Brian Rodríguez,67,LW,79,58,61,70,22,48,https://futhead.cursecdn.com/static/img/21/players/253061.png,https://futhead.cursecdn.com/static/img/21/clubs/112996.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7016,Miguel Jacquet,67,CB,63,34,46,48,67,68,https://futhead.cursecdn.com/static/img/21/players/252962.png,https://futhead.cursecdn.com/static/img/21/clubs/111325.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
7017,Yann Gboho,67,CAM,78,62,63,72,37,53,https://futhead.cursecdn.com/static/img/21/players/252937.png,https://futhead.cursecdn.com/static/img/21/clubs/74.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7018,Ismael Casas,67,RB,79,37,58,63,61,65,https://futhead.cursecdn.com/static/img/21/players/252930.png,https://futhead.cursecdn.com/static/img/21/clubs/573.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7019,Koji Suzuki,67,ST,67,68,53,64,23,66,https://futhead.cursecdn.com/static/img/21/players/252718.png,https://futhead.cursecdn.com/static/img/21/clubs/101148.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
7020,Samuel Obeng,67,ST,79,67,46,59,24,78,https://futhead.cursecdn.com/static/img/21/players/252485.png,https://futhead.cursecdn.com/static/img/21/clubs/110827.png,https://futhead.cursecdn.com/static/img/21/nations/117.png
7021,Jamie Leweling,67,RW,84,58,58,71,31,67,https://futhead.cursecdn.com/static/img/21/players/252448.png,https://futhead.cursecdn.com/static/img/21/clubs/165.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
7022,Kaxe,67,ST,66,65,62,66,50,68,https://futhead.cursecdn.com/static/img/21/players/252091.png,https://futhead.cursecdn.com/static/img/21/clubs/2023.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7023,Manu Fuster,67,ST,74,65,64,69,47,47,https://futhead.cursecdn.com/static/img/21/players/252079.png,https://futhead.cursecdn.com/static/img/21/clubs/1854.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7024,Agustín Rogel,67,CB,45,29,46,52,65,77,https://futhead.cursecdn.com/static/img/21/players/252074.png,https://futhead.cursecdn.com/static/img/21/clubs/1809.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7025,Jonathan Panzo,67,LB,68,41,60,64,65,66,https://futhead.cursecdn.com/static/img/21/players/252001.png,https://futhead.cursecdn.com/static/img/21/clubs/110569.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
7026,Carlos Julio Martínez,67,RB,68,39,54,60,66,63,https://futhead.cursecdn.com/static/img/21/players/251975.png,https://futhead.cursecdn.com/static/img/21/clubs/110069.png,https://futhead.cursecdn.com/static/img/21/nations/207.png
7027,Diego Garcia,67,LM,74,52,66,71,49,47,https://futhead.cursecdn.com/static/img/21/players/251831.png,https://futhead.cursecdn.com/static/img/21/clubs/101083.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7028,Bernardo Martins,67,LW,69,60,66,70,31,57,https://futhead.cursecdn.com/static/img/21/players/251677.png,https://futhead.cursecdn.com/static/img/21/clubs/1892.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
7029,Denis Haruț,67,RB,78,40,55,58,62,69,https://futhead.cursecdn.com/static/img/21/players/251636.png,https://futhead.cursecdn.com/static/img/21/clubs/110752.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7030,Erickson Gallardo,67,RM,83,61,62,70,29,52,https://futhead.cursecdn.com/static/img/21/players/251630.png,https://futhead.cursecdn.com/static/img/21/clubs/111651.png,https://futhead.cursecdn.com/static/img/21/nations/61.png
7031,Varol Tasar,67,LM,81,62,60,68,25,52,https://futhead.cursecdn.com/static/img/21/players/251604.png,https://futhead.cursecdn.com/static/img/21/clubs/324.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
7032,Rayan Cherki,67,CAM,71,60,62,74,20,58,https://futhead.cursecdn.com/static/img/21/players/251570.png,https://futhead.cursecdn.com/static/img/21/clubs/66.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7033,Dejan Kerkez,67,CB,54,27,41,43,69,69,https://futhead.cursecdn.com/static/img/21/players/251531.png,https://futhead.cursecdn.com/static/img/21/clubs/1893.png,https://futhead.cursecdn.com/static/img/21/nations/51.png
7034,Joško Gvardiol,67,CB,77,41,63,65,62,78,https://futhead.cursecdn.com/static/img/21/players/251517.png,https://futhead.cursecdn.com/static/img/21/clubs/211.png,https://futhead.cursecdn.com/static/img/21/nations/10.png
7035,Javi Fernández,67,CB,71,36,48,48,68,69,https://futhead.cursecdn.com/static/img/21/players/251404.png,https://futhead.cursecdn.com/static/img/21/clubs/110827.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7036,Lazarous Kambole,67,ST,74,71,49,66,24,55,https://futhead.cursecdn.com/static/img/21/players/251399.png,https://futhead.cursecdn.com/static/img/21/clubs/110929.png,https://futhead.cursecdn.com/static/img/21/nations/147.png
7037,Stone Mambo,67,LB,66,30,56,62,65,73,https://futhead.cursecdn.com/static/img/21/players/251385.png,https://futhead.cursecdn.com/static/img/21/clubs/294.png,https://futhead.cursecdn.com/static/img/21/nations/110.png
7038,Benedikt Pichler,67,LM,73,65,62,64,33,69,https://futhead.cursecdn.com/static/img/21/players/251342.png,https://futhead.cursecdn.com/static/img/21/clubs/256.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
7039,Tebogo Tlolane,67,LB,69,26,57,64,62,60,https://futhead.cursecdn.com/static/img/21/players/251194.png,https://futhead.cursecdn.com/static/img/21/clubs/110930.png,https://futhead.cursecdn.com/static/img/21/nations/140.png
7040,Jim Allevinah,67,RM,87,60,58,70,26,50,https://futhead.cursecdn.com/static/img/21/players/251191.png,https://futhead.cursecdn.com/static/img/21/clubs/1815.png,https://futhead.cursecdn.com/static/img/21/nations/115.png
7041,Marius Martac,67,RB,74,39,59,63,62,69,https://futhead.cursecdn.com/static/img/21/players/251044.png,https://futhead.cursecdn.com/static/img/21/clubs/113387.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7042,Petr Schwarz,67,CM,69,61,69,65,56,72,https://futhead.cursecdn.com/static/img/21/players/251026.png,https://futhead.cursecdn.com/static/img/21/clubs/114326.png,https://futhead.cursecdn.com/static/img/21/nations/12.png
7043,Derrick Köhn,67,LB,82,44,58,66,59,65,https://futhead.cursecdn.com/static/img/21/players/250941.png,https://futhead.cursecdn.com/static/img/21/clubs/1907.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
7044,Saïd Bakari,67,LB,82,56,60,70,59,68,https://futhead.cursecdn.com/static/img/21/players/250918.png,https://futhead.cursecdn.com/static/img/21/clubs/1905.png,https://futhead.cursecdn.com/static/img/21/nations/214.png
7045,Jan Hendrik Marx,67,RB,90,38,52,65,56,56,https://futhead.cursecdn.com/static/img/21/players/250909.png,https://futhead.cursecdn.com/static/img/21/clubs/110532.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
7046,Jesús Pretell,67,CDM,69,50,65,64,63,65,https://futhead.cursecdn.com/static/img/21/players/250839.png,https://futhead.cursecdn.com/static/img/21/clubs/111334.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7047,Braian Ojeda,67,CM,73,53,63,69,64,70,https://futhead.cursecdn.com/static/img/21/players/248870.png,https://futhead.cursecdn.com/static/img/21/clubs/101108.png,https://futhead.cursecdn.com/static/img/21/nations/58.png
7048,Hernán Rodríguez,67,CM,74,55,57,66,59,65,https://futhead.cursecdn.com/static/img/21/players/248863.png,https://futhead.cursecdn.com/static/img/21/clubs/110968.png,https://futhead.cursecdn.com/static/img/21/nations/53.png
7049,Juan José Orellana,67,LB,77,37,57,60,63,65,https://futhead.cursecdn.com/static/img/21/players/248862.png,https://futhead.cursecdn.com/static/img/21/clubs/114577.png,https://futhead.cursecdn.com/static/img/21/nations/53.png
7050,Eric Junior Dina Ebimbe,67,RM,79,53,63,68,58,72,https://futhead.cursecdn.com/static/img/21/players/248573.png,https://futhead.cursecdn.com/static/img/21/clubs/110569.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7051,Cristian Cedrés,67,RM,82,65,61,69,32,52,https://futhead.cursecdn.com/static/img/21/players/248565.png,https://futhead.cursecdn.com/static/img/21/clubs/472.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7052,Isaac Atanga,67,RW,91,61,57,68,26,57,https://futhead.cursecdn.com/static/img/21/players/248351.png,https://futhead.cursecdn.com/static/img/21/clubs/1788.png,https://futhead.cursecdn.com/static/img/21/nations/117.png
7053,Andrei Ciobanu,67,CAM,74,63,65,69,42,65,https://futhead.cursecdn.com/static/img/21/players/248117.png,https://futhead.cursecdn.com/static/img/21/clubs/113180.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7054,Alexandru Mățan,67,LW,88,55,63,72,33,46,https://futhead.cursecdn.com/static/img/21/players/248113.png,https://futhead.cursecdn.com/static/img/21/clubs/113180.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7055,Ionuț Vînă,67,CM,78,61,63,70,65,70,https://futhead.cursecdn.com/static/img/21/players/248112.png,https://futhead.cursecdn.com/static/img/21/clubs/100761.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7056,Andrei Artean,67,CDM,62,59,54,55,67,78,https://futhead.cursecdn.com/static/img/21/players/248111.png,https://futhead.cursecdn.com/static/img/21/clubs/113180.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7057,Virgil Ghiță,67,CB,55,44,50,50,67,74,https://futhead.cursecdn.com/static/img/21/players/248105.png,https://futhead.cursecdn.com/static/img/21/clubs/113180.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7058,Claudiu Belu-Iordache,67,RB,77,45,59,61,63,68,https://futhead.cursecdn.com/static/img/21/players/248097.png,https://futhead.cursecdn.com/static/img/21/clubs/114147.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7059,Andrei Sin,67,LB,75,52,59,65,62,65,https://futhead.cursecdn.com/static/img/21/players/248084.png,https://futhead.cursecdn.com/static/img/21/clubs/100757.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7060,Andrei Chindriș,67,CB,68,34,47,50,67,72,https://futhead.cursecdn.com/static/img/21/players/248004.png,https://futhead.cursecdn.com/static/img/21/clubs/110752.png,https://futhead.cursecdn.com/static/img/21/nations/39.png
7061,William Togui,67,ST,75,67,54,63,21,70,https://futhead.cursecdn.com/static/img/21/players/247935.png,https://futhead.cursecdn.com/static/img/21/clubs/110724.png,https://futhead.cursecdn.com/static/img/21/nations/108.png
7062,Michael Olise,67,LM,78,48,66,72,42,48,https://futhead.cursecdn.com/static/img/21/players/247827.png,https://futhead.cursecdn.com/static/img/21/clubs/1793.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7063,Filip Panák,67,CB,67,53,62,64,67,66,https://futhead.cursecdn.com/static/img/21/players/247643.png,https://futhead.cursecdn.com/static/img/21/clubs/267.png,https://futhead.cursecdn.com/static/img/21/nations/12.png
7064,Apa,67,RB,80,27,56,64,63,56,https://futhead.cursecdn.com/static/img/21/players/247496.png,https://futhead.cursecdn.com/static/img/21/clubs/462.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7065,Gabriel Costa,67,RW,75,61,65,70,22,57,https://futhead.cursecdn.com/static/img/21/players/247423.png,https://futhead.cursecdn.com/static/img/21/clubs/110980.png,https://futhead.cursecdn.com/static/img/21/nations/59.png
7066,Leonidas Stergiou,67,CB,65,32,46,49,67,72,https://futhead.cursecdn.com/static/img/21/players/247360.png,https://futhead.cursecdn.com/static/img/21/clubs/898.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
7067,Tatsuya Tanaka,67,LM,83,57,63,65,53,65,https://futhead.cursecdn.com/static/img/21/players/247315.png,https://futhead.cursecdn.com/static/img/21/clubs/113183.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
7068,Ikromjon Alibaev,67,CM,66,64,67,63,55,63,https://futhead.cursecdn.com/static/img/21/players/247270.png,https://futhead.cursecdn.com/static/img/21/clubs/982.png,https://futhead.cursecdn.com/static/img/21/nations/191.png
7069,Nicolás Hernández,67,CB,70,21,50,51,66,74,https://futhead.cursecdn.com/static/img/21/players/247146.png,https://futhead.cursecdn.com/static/img/21/clubs/101100.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
7070,Ismail Ahmed,67,CB,45,46,44,47,66,76,https://futhead.cursecdn.com/static/img/21/players/247069.png,https://futhead.cursecdn.com/static/img/21/clubs/111701.png,https://futhead.cursecdn.com/static/img/21/nations/190.png
7071,Yahia Nader,67,CDM,60,38,56,58,66,76,https://futhead.cursecdn.com/static/img/21/players/247060.png,https://futhead.cursecdn.com/static/img/21/clubs/111701.png,https://futhead.cursecdn.com/static/img/21/nations/190.png
7072,Ruan,67,RB,89,31,57,67,59,65,https://futhead.cursecdn.com/static/img/21/players/247027.png,https://futhead.cursecdn.com/static/img/21/clubs/112606.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
7073,Jaume Grau,67,CDM,62,55,67,65,65,59,https://futhead.cursecdn.com/static/img/21/players/246918.png,https://futhead.cursecdn.com/static/img/21/clubs/112516.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7074,Nicolás Capaldo,67,CM,72,55,66,67,62,69,https://futhead.cursecdn.com/static/img/21/players/246885.png,https://futhead.cursecdn.com/static/img/21/clubs/1877.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
7075,Odilon Kossounou,67,CB,69,28,55,65,65,73,https://futhead.cursecdn.com/static/img/21/players/246875.png,https://futhead.cursecdn.com/static/img/21/clubs/231.png,https://futhead.cursecdn.com/static/img/21/nations/108.png
7076,Manuel Castro,67,RM,71,63,66,69,51,59,https://futhead.cursecdn.com/static/img/21/players/246771.png,https://futhead.cursecdn.com/static/img/21/clubs/112885.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7077,Ángelo Gabrielli,67,RB,66,42,57,62,64,63,https://futhead.cursecdn.com/static/img/21/players/246730.png,https://futhead.cursecdn.com/static/img/21/clubs/110396.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
7078,Mohamed Daramy,67,RM,86,57,57,71,25,62,https://futhead.cursecdn.com/static/img/21/players/246459.png,https://futhead.cursecdn.com/static/img/21/clubs/819.png,https://futhead.cursecdn.com/static/img/21/nations/13.png
7079,Luca Orellano,67,RW,87,66,54,72,32,55,https://futhead.cursecdn.com/static/img/21/players/246423.png,https://futhead.cursecdn.com/static/img/21/clubs/101088.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
7080,Ylldren Ibrahimaj,67,RW,79,59,66,67,54,69,https://futhead.cursecdn.com/static/img/21/players/246389.png,https://futhead.cursecdn.com/static/img/21/clubs/300.png,https://futhead.cursecdn.com/static/img/21/nations/219.png
7081,Valery,67,LM,83,55,60,68,62,59,https://futhead.cursecdn.com/static/img/21/players/246351.png,https://futhead.cursecdn.com/static/img/21/clubs/110062.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7082,Enzo Le Fée,67,CAM,65,51,70,72,53,45,https://futhead.cursecdn.com/static/img/21/players/246350.png,https://futhead.cursecdn.com/static/img/21/clubs/217.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
7083,Daizen Maeda,67,ST,90,62,58,72,30,60,https://futhead.cursecdn.com/static/img/21/players/246321.png,https://futhead.cursecdn.com/static/img/21/clubs/101151.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
7084,Ewoud Pletinckx,67,CB,57,29,43,46,67,76,https://futhead.cursecdn.com/static/img/21/players/246157.png,https://futhead.cursecdn.com/static/img/21/clubs/15005.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
7085,Filip Holender,67,ST,81,68,63,69,26,60,https://futhead.cursecdn.com/static/img/21/players/246141.png,https://futhead.cursecdn.com/static/img/21/clubs/10032.png,https://futhead.cursecdn.com/static/img/21/nations/23.png
7086,Caniggia Elva,67,LM,92,56,55,69,26,69,https://futhead.cursecdn.com/static/img/21/players/245898.png,https://futhead.cursecdn.com/static/img/21/clubs/111239.png,https://futhead.cursecdn.com/static/img/21/nations/70.png
7087,Rober,67,RM,75,64,64,69,27,48,https://futhead.cursecdn.com/static/img/21/players/245894.png,https://futhead.cursecdn.com/static/img/21/clubs/472.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7088,Álex Blanco,67,LM,81,58,62,68,36,53,https://futhead.cursecdn.com/static/img/21/players/245714.png,https://futhead.cursecdn.com/static/img/21/clubs/461.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
7089,Carlos Sierra,67,CM,63,69,67,68,60,77,https://futhead.cursecdn.com/static/img/21/players/245687.png,https://futhead.cursecdn.com/static/img/21/clubs/101099.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
